timestamp,regiao,unidade,consumo_mwh,capacidade_mwh,prioridade,custo_rs_mwh
2026-01-22 14:00,Sudeste,SU-02,92.47,111.07,2,284.64
2026-01-22 14:00,Sul,SU-01,90.84,133.35,2,202.84
2026-01-22 14:00,Sul,SU-02,69.97,98.62,3,205.02
2026-01-22 15:00,Centro-Oeste,CE-01,71.19,96.67,2,219.71
2026-01-22 15:00,Centro-Oeste,CE-02,85.37,134.78,2,154.05
2026-01-22 15:00,Nordeste,NO-01,90.12,113.88,1,239.94
2026-01-22 15:00,Nordeste,NO-02,81.56,115.98,3,194.15
2026-01-22 15:00,Norte,NO-01,98.82,127.65,5,238.74
2026-01-22 15:00,Norte,NO-02,73.14,99.9,1,206.86
2026-01-22 15:00,Sudeste,SU-01,86.4,98.3,5,290.96
2026-01-22 15:00,Sudeste,SU-02,102.41,113.4,2,287.86
2026-01-22 15:00,Sul,SU-01,93.78,130.06,2,208.74
2026-01-22 15:00,Sul,SU-02,75.18,100.39,3,207.77
2026-01-22 16:00,Centro-Oeste,CE-01,71.84,95.85,2,232.58
2026-01-22 16:00,Centro-Oeste,CE-02,89.24,127.83,2,191.2
2026-01-22 16:00,Nordeste,NO-01,88.32,115.2,1,229.74
2026-01-22 16:00,Nordeste,NO-02,85.52,119.07,3,189.43
2026-01-22 16:00,Norte,NO-01,97.02,127.58,5,221.65
2026-01-22 16:00,Norte,NO-02,75.68,95.78,1,241.59
2026-01-22 16:00,Sudeste,SU-01,86.91,98.76,5,285.76
2026-01-22 16:00,Sudeste,SU-02,105.49,109.46,2,330.63
2026-01-22 16:00,Sul,SU-01,99.46,126.71,2,237.29
2026-01-22 16:00,Sul,SU-02,78.1,98.72,3,251.05
2026-01-22 17:00,Centro-Oeste,CE-01,77.95,94.53,2,262.0
2026-01-22 17:00,Centro-Oeste,CE-02,89.85,130.07,2,210.11
2026-01-22 17:00,Nordeste,NO-01,89.11,110.01,1,258.06
2026-01-22 17:00,Nordeste,NO-02,86.2,117.06,3,217.91
2026-01-22 17:00,Norte,NO-01,105.07,129.9,5,243.97
2026-01-22 17:00,Norte,NO-02,78.11,98.79,1,253.01
2026-01-22 17:00,Sudeste,SU-01,92.79,95.15,5,354.58
2026-01-22 17:00,Sudeste,SU-02,104.26,112.67,2,308.82
2026-01-22 17:00,Sul,SU-01,102.54,131.3,2,241.49
2026-01-22 17:00,Sul,SU-02,81.18,99.04,3,273.37
2026-01-22 18:00,Centro-Oeste,CE-01,71.13,93.63,2,237.9
2026-01-22 18:00,Centro-Oeste,CE-02,96.23,126.2,2,226.03
2026-01-22 18:00,Nordeste,NO-01,91.53,111.03,1,272.87
2026-01-22 18:00,Nordeste,NO-02,92.83,116.94,3,241.24
2026-01-22 18:00,Norte,NO-01,100.53,125.58,5,254.0
2026-01-22 18:00,Norte,NO-02,70.96,94.18,1,234.33
2026-01-22 18:00,Sudeste,SU-01,90.8,97.09,5,319.64
2026-01-22 18:00,Sudeste,SU-02,108.87,104.21,2,361.2
2026-01-22 18:00,Sul,SU-01,108.0,128.64,2,268.14
2026-01-22 18:00,Sul,SU-02,79.17,97.79,3,252.8
2026-01-22 19:00,Centro-Oeste,CE-01,81.65,90.85,2,307.91
2026-01-22 19:00,Centro-Oeste,CE-02,99.43,125.82,2,247.42
2026-01-22 19:00,Nordeste,NO-01,92.97,112.48,1,268.87
2026-01-22 19:00,Nordeste,NO-02,87.64,110.21,3,244.62
2026-01-22 19:00,Norte,NO-01,99.97,123.99,5,260.03
2026-01-22 19:00,Norte,NO-02,72.11,93.34,1,222.46
2026-01-22 19:00,Sudeste,SU-01,94.45,93.73,5,351.99
2026-01-22 19:00,Sudeste,SU-02,96.29,110.37,2,285.53
2026-01-22 19:00,Sul,SU-01,113.49,115.76,2,342.95
2026-01-22 19:00,Sul,SU-02,83.26,95.18,3,292.11
2026-01-22 20:00,Centro-Oeste,CE-01,80.12,90.23,2,284.73
2026-01-22 20:00,Centro-Oeste,CE-02,100.18,124.89,2,257.55
2026-01-22 20:00,Nordeste,NO-01,86.71,110.46,1,245.75
2026-01-22 20:00,Nordeste,NO-02,89.18,108.68,3,271.57
2026-01-22 20:00,Norte,NO-01,101.67,121.82,5,250.99
2026-01-22 20:00,Norte,NO-02,67.86,90.23,1,226.08
2026-01-22 20:00,Sudeste,SU-01,86.88,92.73,5,333.45
2026-01-22 20:00,Sudeste,SU-02,106.74,102.36,2,363.51
2026-01-22 20:00,Sul,SU-01,113.46,124.92,2,305.6
2026-01-22 20:00,Sul,SU-02,87.28,94.81,3,305.54
2026-01-22 21:00,Centro-Oeste,CE-01,82.32,91.51,2,305.1
2026-01-22 21:00,Centro-Oeste,CE-02,92.57,118.67,2,239.01
2026-01-22 21:00,Nordeste,NO-01,86.2,107.25,1,245.28
2026-01-22 21:00,Nordeste,NO-02,84.8,109.91,3,251.27
2026-01-22 21:00,Norte,NO-01,101.58,121.03,5,278.25
2026-01-22 21:00,Norte,NO-02,72.12,88.4,1,243.51
2026-01-22 21:00,Sudeste,SU-01,86.79,85.59,5,366.72
2026-01-22 21:00,Sudeste,SU-02,98.18,103.23,2,331.46
2026-01-22 21:00,Sul,SU-01,117.78,122.57,2,328.54
2026-01-22 21:00,Sul,SU-02,92.99,92.68,3,345.77
2026-01-22 22:00,Centro-Oeste,CE-01,78.24,87.7,2,307.61
2026-01-22 22:00,Centro-Oeste,CE-02,96.3,119.69,2,249.66
2026-01-22 22:00,Nordeste,NO-01,90.28,106.64,1,268.88
2026-01-22 22:00,Nordeste,NO-02,81.08,108.21,3,235.12
2026-01-22 22:00,Norte,NO-01,94.6,114.07,5,260.95
2026-01-22 22:00,Norte,NO-02,68.14,88.66,1,229.09
2026-01-22 22:00,Sudeste,SU-01,82.51,87.25,5,321.21
2026-01-22 22:00,Sudeste,SU-02,99.28,100.81,2,347.31
2026-01-22 22:00,Sul,SU-01,124.93,116.5,2,383.6
2026-01-22 22:00,Sul,SU-02,95.15,92.23,3,377.15
2026-01-22 23:00,Centro-Oeste,CE-01,72.12,88.75,2,255.82
2026-01-22 23:00,Centro-Oeste,CE-02,91.07,120.35,2,222.42
2026-01-22 23:00,Nordeste,NO-01,88.74,106.47,1,287.75
2026-01-22 23:00,Nordeste,NO-02,82.67,108.93,3,242.0
2026-01-22 23:00,Norte,NO-01,89.19,116.75,5,237.66
2026-01-22 23:00,Norte,NO-02,66.49,88.87,1,226.18
2026-01-22 23:00,Sudeste,SU-01,76.39,89.68,5,279.28
2026-01-22 23:00,Sudeste,SU-02,88.89,103.4,2,276.76
2026-01-22 23:00,Sul,SU-01,121.1,115.38,2,380.26
2026-01-22 23:00,Sul,SU-02,96.97,93.28,3,373.8
2026-01-23 00:00,Centro-Oeste,CE-01,70.46,88.87,2,235.3
2026-01-23 00:00,Centro-Oeste,CE-02,86.2,117.21,2,206.61
2026-01-23 00:00,Nordeste,NO-01,86.37,104.28,1,257.59
2026-01-23 00:00,Nordeste,NO-02,76.78,106.86,3,206.41
2026-01-23 00:00,Norte,NO-01,87.24,116.67,5,224.08
2026-01-23 00:00,Norte,NO-02,61.52,86.58,1,206.91
2026-01-23 00:00,Sudeste,SU-01,74.87,94.16,5,252.7
2026-01-23 00:00,Sudeste,SU-02,83.98,103.41,2,250.14
2026-01-23 00:00,Sul,SU-01,125.91,117.07,2,375.41
2026-01-23 00:00,Sul,SU-02,101.37,94.01,3,393.2
2026-01-23 01:00,Centro-Oeste,CE-01,69.15,86.28,2,245.15
2026-01-23 01:00,Centro-Oeste,CE-02,86.48,118.07,2,233.22
2026-01-23 01:00,Nordeste,NO-01,76.76,104.02,1,225.21
2026-01-23 01:00,Nordeste,NO-02,75.74,102.86,3,223.6
2026-01-23 01:00,Norte,NO-01,84.42,118.81,5,192.12
2026-01-23 01:00,Norte,NO-02,58.9,86.69,1,185.86
2026-01-23 01:00,Sudeste,SU-01,69.76,89.76,5,239.04
2026-01-23 01:00,Sudeste,SU-02,82.47,103.0,2,241.64
2026-01-23 01:00,Sul,SU-01,125.32,116.19,2,387.86
2026-01-23 01:00,Sul,SU-02,99.56,86.66,3,421.22
2026-01-23 02:00,Centro-Oeste,CE-01,68.79,88.25,2,238.89
2026-01-23 02:00,Centro-Oeste,CE-02,87.21,118.19,2,211.92
2026-01-23 02:00,Nordeste,NO-01,74.68,105.28,1,213.26
2026-01-23 02:00,Nordeste,NO-02,74.53,101.76,3,216.66
2026-01-23 02:00,Norte,NO-01,80.8,119.94,5,181.25
2026-01-23 02:00,Norte,NO-02,57.22,89.46,1,169.48
2026-01-23 02:00,Sudeste,SU-01,68.17,90.41,5,243.55
2026-01-23 02:00,Sudeste,SU-02,78.82,105.19,2,238.81
2026-01-23 02:00,Sul,SU-01,121.18,117.24,2,364.79
2026-01-23 02:00,Sul,SU-02,99.07,90.67,3,407.64
2026-01-23 03:00,Centro-Oeste,CE-01,61.13,88.35,2,201.17
2026-01-23 03:00,Centro-Oeste,CE-02,74.92,121.5,2,172.67
2026-01-23 03:00,Nordeste,NO-01,77.2,103.41,1,218.52
2026-01-23 03:00,Nordeste,NO-02,66.4,107.94,3,162.66
2026-01-23 03:00,Norte,NO-01,80.34,121.9,5,163.79
2026-01-23 03:00,Norte,NO-02,53.77,87.94,1,144.99
2026-01-23 03:00,Sudeste,SU-01,63.71,90.45,5,199.82
2026-01-23 03:00,Sudeste,SU-02,73.58,101.59,2,214.34
2026-01-23 03:00,Sul,SU-01,120.76,121.54,2,348.27
2026-01-23 03:00,Sul,SU-02,91.53,92.9,3,356.56
2026-01-23 04:00,Centro-Oeste,CE-01,56.79,91.17,2,164.36
2026-01-23 04:00,Centro-Oeste,CE-02,71.82,120.93,2,149.48
2026-01-23 04:00,Nordeste,NO-01,69.38,105.07,1,167.09
2026-01-23 04:00,Nordeste,NO-02,69.89,110.68,3,165.67
2026-01-23 04:00,Norte,NO-01,75.44,123.3,5,173.45
2026-01-23 04:00,Norte,NO-02,51.12,89.55,1,148.5
2026-01-23 04:00,Sudeste,SU-01,59.74,94.29,5,176.48
2026-01-23 04:00,Sudeste,SU-02,69.7,109.15,2,163.84
2026-01-23 04:00,Sul,SU-01,113.72,122.23,2,314.87
2026-01-23 04:00,Sul,SU-02,91.92,94.22,3,330.45
2026-01-23 05:00,Centro-Oeste,CE-01,56.24,90.91,2,157.02
2026-01-23 05:00,Centro-Oeste,CE-02,67.62,127.32,2,146.95
2026-01-23 05:00,Nordeste,NO-01,69.82,110.34,1,165.5
2026-01-23 05:00,Nordeste,NO-02,67.04,114.88,3,157.68
2026-01-23 05:00,Norte,NO-01,78.17,123.31,5,163.64
2026-01-23 05:00,Norte,NO-02,51.59,92.13,1,140.43
2026-01-23 05:00,Sudeste,SU-01,60.92,95.43,5,159.02
2026-01-23 05:00,Sudeste,SU-02,71.23,106.26,2,181.84
2026-01-23 05:00,Sul,SU-01,123.63,121.14,2,339.02
2026-01-23 05:00,Sul,SU-02,88.63,96.27,3,303.6
2026-01-23 06:00,Centro-Oeste,CE-01,53.44,94.02,2,152.62
2026-01-23 06:00,Centro-Oeste,CE-02,63.33,127.63,2,168.83
2026-01-23 06:00,Nordeste,NO-01,64.79,112.19,1,141.14
2026-01-23 06:00,Nordeste,NO-02,63.83,111.84,3,154.39
2026-01-23 06:00,Norte,NO-01,71.07,120.13,5,145.46
2026-01-23 06:00,Norte,NO-02,52.15,92.43,1,160.79
2026-01-23 06:00,Sudeste,SU-01,59.96,91.61,5,177.28
2026-01-23 06:00,Sudeste,SU-02,70.24,108.39,2,162.34
2026-01-23 06:00,Sul,SU-01,114.57,122.27,2,312.25
2026-01-23 06:00,Sul,SU-02,90.88,99.78,3,317.09
2026-01-23 07:00,Centro-Oeste,CE-01,54.58,97.64,2,146.93
2026-01-23 07:00,Centro-Oeste,CE-02,62.88,128.82,2,137.8
2026-01-23 07:00,Nordeste,NO-01,66.47,112.59,1,138.18
2026-01-23 07:00,Nordeste,NO-02,63.77,112.43,3,150.46
2026-01-23 07:00,Norte,NO-01,72.62,131.84,5,147.09
2026-01-23 07:00,Norte,NO-02,53.03,92.81,1,171.7
2026-01-23 07:00,Sudeste,SU-01,60.35,95.17,5,190.56
2026-01-23 07:00,Sudeste,SU-02,72.41,106.33,2,181.1
2026-01-23 07:00,Sul,SU-01,113.08,128.73,2,279.96
2026-01-23 07:00,Sul,SU-02,87.93,97.41,3,296.6
2026-01-23 08:00,Centro-Oeste,CE-01,52.45,95.83,2,151.87
2026-01-23 08:00,Centro-Oeste,CE-02,62.13,131.35,2,133.23
2026-01-23 08:00,Nordeste,NO-01,68.04,111.71,1,162.63
2026-01-23 08:00,Nordeste,NO-02,67.45,117.65,3,157.44
2026-01-23 08:00,Norte,NO-01,76.77,133.78,5,139.55
2026-01-23 08:00,Norte,NO-02,52.74,97.98,1,144.29
2026-01-23 08:00,Sudeste,SU-01,62.69,99.51,5,174.66
2026-01-23 08:00,Sudeste,SU-02,72.59,111.67,2,172.97
2026-01-23 08:00,Sul,SU-01,114.24,127.93,2,283.39
2026-01-23 08:00,Sul,SU-02,88.58,100.13,3,290.16
2026-01-23 09:00,Centro-Oeste,CE-01,50.1,96.45,2,130.52
2026-01-23 09:00,Centro-Oeste,CE-02,61.77,131.24,2,151.57
2026-01-23 09:00,Nordeste,NO-01,73.83,114.66,1,156.59
2026-01-23 09:00,Nordeste,NO-02,63.43,118.25,3,154.63
2026-01-23 09:00,Norte,NO-01,77.62,130.03,5,154.98
2026-01-23 09:00,Norte,NO-02,56.87,98.32,1,169.77
2026-01-23 09:00,Sudeste,SU-01,65.7,96.28,5,192.77
2026-01-23 09:00,Sudeste,SU-02,69.88,113.25,2,156.27
2026-01-23 09:00,Sul,SU-01,110.87,131.52,2,264.57
2026-01-23 09:00,Sul,SU-02,87.99,101.95,3,279.18
2026-01-23 10:00,Centro-Oeste,CE-01,53.18,99.9,2,144.26
2026-01-23 10:00,Centro-Oeste,CE-02,64.52,132.3,2,152.87
2026-01-23 10:00,Nordeste,NO-01,68.29,121.8,1,152.96
2026-01-23 10:00,Nordeste,NO-02,67.32,123.34,3,140.54
2026-01-23 10:00,Norte,NO-01,78.34,134.11,5,134.42
2026-01-23 10:00,Norte,NO-02,56.85,102.25,1,157.24
2026-01-23 10:00,Sudeste,SU-01,68.38,99.99,5,195.86
2026-01-23 10:00,Sudeste,SU-02,76.16,111.39,2,176.54
2026-01-23 10:00,Sul,SU-01,113.09,129.54,2,296.49
2026-01-23 10:00,Sul,SU-02,85.52,104.71,3,262.53
2026-01-23 11:00,Centro-Oeste,CE-01,55.47,102.21,2,141.46
2026-01-23 11:00,Centro-Oeste,CE-02,67.88,133.63,2,148.93
2026-01-23 11:00,Nordeste,NO-01,73.74,120.22,1,159.91
2026-01-23 11:00,Nordeste,NO-02,71.21,118.62,3,139.69
2026-01-23 11:00,Norte,NO-01,85.96,134.88,5,171.05
2026-01-23 11:00,Norte,NO-02,59.96,100.29,1,134.44
2026-01-23 11:00,Sudeste,SU-01,71.37,100.68,5,208.87
2026-01-23 11:00,Sudeste,SU-02,79.97,112.26,2,211.96
2026-01-23 11:00,Sul,SU-01,110.65,134.51,2,260.87
2026-01-23 11:00,Sul,SU-02,95.39,101.31,3,328.35
2026-01-23 12:00,Centro-Oeste,CE-01,58.71,99.59,2,146.37
2026-01-23 12:00,Centro-Oeste,CE-02,70.33,133.41,2,157.1
2026-01-23 12:00,Nordeste,NO-01,73.05,121.48,1,164.02
2026-01-23 12:00,Nordeste,NO-02,68.9,122.17,3,147.06
2026-01-23 12:00,Norte,NO-01,92.17,132.32,5,189.95
2026-01-23 12:00,Norte,NO-02,67.9,99.96,1,184.19
2026-01-23 12:00,Sudeste,SU-01,74.9,102.26,5,213.44
2026-01-23 12:00,Sudeste,SU-02,85.76,109.2,2,237.36
2026-01-23 12:00,Sul,SU-01,117.27,131.54,2,299.17
2026-01-23 12:00,Sul,SU-02,92.5,104.53,3,296.55
2026-01-23 13:00,Centro-Oeste,CE-01,61.03,96.34,2,172.72
2026-01-23 13:00,Centro-Oeste,CE-02,76.01,134.93,2,142.91
2026-01-23 13:00,Nordeste,NO-01,82.39,119.38,1,197.64
2026-01-23 13:00,Nordeste,NO-02,70.69,122.46,3,143.41
2026-01-23 13:00,Norte,NO-01,90.23,133.49,5,195.97
2026-01-23 13:00,Norte,NO-02,67.08,99.04,1,184.08
2026-01-23 13:00,Sudeste,SU-01,78.75,103.65,5,222.13
2026-01-23 13:00,Sudeste,SU-02,86.74,113.52,2,224.04
2026-01-23 13:00,Sul,SU-01,114.72,132.11,2,277.61
2026-01-23 13:00,Sul,SU-02,89.42,104.82,3,293.76
2026-01-23 14:00,Centro-Oeste,CE-01,62.33,98.54,2,180.01
2026-01-23 14:00,Centro-Oeste,CE-02,83.09,135.16,2,159.22
2026-01-23 14:00,Nordeste,NO-01,78.29,118.44,1,176.48
2026-01-23 14:00,Nordeste,NO-02,79.9,119.52,3,189.45
2026-01-23 14:00,Norte,NO-01,97.07,134.03,5,225.31
2026-01-23 14:00,Norte,NO-02,73.89,98.95,1,234.72
2026-01-23 14:00,Sudeste,SU-01,81.34,97.86,5,260.09
2026-01-23 14:00,Sudeste,SU-02,97.7,114.02,2,273.83
2026-01-23 14:00,Sul,SU-01,118.46,129.53,2,302.57
2026-01-23 14:00,Sul,SU-02,94.48,100.88,3,329.88
2026-01-23 15:00,Centro-Oeste,CE-01,68.86,94.7,2,213.64
2026-01-23 15:00,Centro-Oeste,CE-02,82.79,130.43,2,164.55
2026-01-23 15:00,Nordeste,NO-01,85.92,114.74,1,223.65
2026-01-23 15:00,Nordeste,NO-02,81.63,118.54,3,205.25
2026-01-23 15:00,Norte,NO-01,99.59,131.52,5,228.3
2026-01-23 15:00,Norte,NO-02,71.21,95.45,1,219.52
2026-01-23 15:00,Sudeste,SU-01,83.8,102.35,5,268.69
2026-01-23 15:00,Sudeste,SU-02,105.87,110.75,2,328.65
2026-01-23 15:00,Sul,SU-01,117.99,131.45,2,299.49
2026-01-23 15:00,Sul,SU-02,92.93,102.26,3,302.03
2026-01-23 16:00,Centro-Oeste,CE-01,73.66,93.66,2,235.17
2026-01-23 16:00,Centro-Oeste,CE-02,89.67,130.26,2,177.93
2026-01-23 16:00,Nordeste,NO-01,83.08,111.57,1,229.68
2026-01-23 16:00,Nordeste,NO-02,83.74,117.02,3,203.03
2026-01-23 16:00,Norte,NO-01,101.67,127.79,5,235.81
2026-01-23 16:00,Norte,NO-02,74.5,93.01,1,261.43
2026-01-23 16:00,Sudeste,SU-01,88.08,95.62,5,304.83
2026-01-23 16:00,Sudeste,SU-02,102.26,110.3,2,314.62
2026-01-23 16:00,Sul,SU-01,121.67,131.52,2,305.62
2026-01-23 16:00,Sul,SU-02,99.13,104.84,3,332.37
2026-01-23 17:00,Centro-Oeste,CE-01,74.01,97.56,2,233.45
2026-01-23 17:00,Centro-Oeste,CE-02,90.46,130.73,2,190.65
2026-01-23 17:00,Nordeste,NO-01,91.58,111.88,1,259.1
2026-01-23 17:00,Nordeste,NO-02,89.42,112.81,3,239.5
2026-01-23 17:00,Norte,NO-01,104.04,130.42,5,250.39
2026-01-23 17:00,Norte,NO-02,74.23,95.88,1,230.93
2026-01-23 17:00,Sudeste,SU-01,87.25,99.4,5,286.69
2026-01-23 17:00,Sudeste,SU-02,96.25,108.78,2,296.75
2026-01-23 17:00,Sul,SU-01,120.7,127.28,2,329.46
2026-01-23 17:00,Sul,SU-02,91.67,98.46,3,322.52
2026-01-23 18:00,Centro-Oeste,CE-01,75.45,89.37,2,276.13
2026-01-23 18:00,Centro-Oeste,CE-02,93.5,126.43,2,212.76
2026-01-23 18:00,Nordeste,NO-01,87.34,115.32,1,233.81
2026-01-23 18:00,Nordeste,NO-02,87.18,112.97,3,233.88
2026-01-23 18:00,Norte,NO-01,98.49,124.37,5,239.0
2026-01-23 18:00,Norte,NO-02,76.2,94.98,1,258.97
2026-01-23 18:00,Sudeste,SU-01,86.27,96.8,5,286.44
2026-01-23 18:00,Sudeste,SU-02,104.86,109.24,2,342.12
2026-01-23 18:00,Sul,SU-01,115.63,123.88,2,323.93
2026-01-23 18:00,Sul,SU-02,92.88,94.27,3,345.59
2026-01-23 19:00,Centro-Oeste,CE-01,80.99,91.17,2,300.59
2026-01-23 19:00,Centro-Oeste,CE-02,93.26,126.42,2,226.63
2026-01-23 19:00,Nordeste,NO-01,95.01,106.15,1,297.57
2026-01-23 19:00,Nordeste,NO-02,85.69,113.06,3,238.49
2026-01-23 19:00,Norte,NO-01,103.76,121.47,5,270.67
2026-01-23 19:00,Norte,NO-02,73.99,90.52,1,258.71
2026-01-23 19:00,Sudeste,SU-01,85.41,87.56,5,335.24
2026-01-23 19:00,Sudeste,SU-02,105.02,106.44,2,343.62
2026-01-23 19:00,Sul,SU-01,115.64,122.86,2,331.78
2026-01-23 19:00,Sul,SU-02,95.24,97.47,3,335.79
2026-01-23 20:00,Centro-Oeste,CE-01,81.9,90.61,2,296.06
2026-01-23 20:00,Centro-Oeste,CE-02,99.05,127.78,2,233.12
2026-01-23 20:00,Nordeste,NO-01,93.05,105.46,1,292.83
2026-01-23 20:00,Nordeste,NO-02,91.52,110.95,3,262.78
2026-01-23 20:00,Norte,NO-01,101.4,125.36,5,254.22
2026-01-23 20:00,Norte,NO-02,69.14,88.68,1,229.97
2026-01-23 20:00,Sudeste,SU-01,88.48,91.94,5,333.53
2026-01-23 20:00,Sudeste,SU-02,100.97,106.83,2,318.23
2026-01-23 20:00,Sul,SU-01,107.77,116.41,2,307.58
2026-01-23 20:00,Sul,SU-02,86.8,93.13,3,325.98
2026-01-23 21:00,Centro-Oeste,CE-01,80.83,90.99,2,299.28
2026-01-23 21:00,Centro-Oeste,CE-02,93.2,123.43,2,218.27
2026-01-23 21:00,Nordeste,NO-01,84.01,106.4,1,235.8
2026-01-23 21:00,Nordeste,NO-02,87.1,109.91,3,247.38
2026-01-23 21:00,Norte,NO-01,100.36,120.33,5,270.18
2026-01-23 21:00,Norte,NO-02,71.34,89.4,1,249.98
2026-01-23 21:00,Sudeste,SU-01,89.07,90.22,5,346.84
2026-01-23 21:00,Sudeste,SU-02,98.83,102.32,2,333.57
2026-01-23 21:00,Sul,SU-01,106.47,113.55,2,325.04
2026-01-23 21:00,Sul,SU-02,85.25,90.12,3,313.12
2026-01-23 22:00,Centro-Oeste,CE-01,74.96,87.55,2,266.62
2026-01-23 22:00,Centro-Oeste,CE-02,95.45,124.44,2,234.22
2026-01-23 22:00,Nordeste,NO-01,89.36,109.08,1,260.63
2026-01-23 22:00,Nordeste,NO-02,83.7,108.43,3,245.41
2026-01-23 22:00,Norte,NO-01,93.25,119.68,5,248.68
2026-01-23 22:00,Norte,NO-02,67.03,88.67,1,225.49
2026-01-23 22:00,Sudeste,SU-01,81.77,88.52,5,317.37
2026-01-23 22:00,Sudeste,SU-02,94.64,100.48,2,311.09
2026-01-23 22:00,Sul,SU-01,101.56,119.05,2,281.39
2026-01-23 22:00,Sul,SU-02,83.99,89.87,3,324.98
2026-01-23 23:00,Centro-Oeste,CE-01,76.73,87.77,2,279.97
2026-01-23 23:00,Centro-Oeste,CE-02,90.99,116.08,2,235.88
2026-01-23 23:00,Nordeste,NO-01,86.43,104.59,1,264.51
2026-01-23 23:00,Nordeste,NO-02,82.12,105.94,3,238.42
2026-01-23 23:00,Norte,NO-01,89.5,118.74,5,202.71
2026-01-23 23:00,Norte,NO-02,65.21,85.71,1,233.26
2026-01-23 23:00,Sudeste,SU-01,77.53,91.88,5,278.03
2026-01-23 23:00,Sudeste,SU-02,92.33,98.97,2,309.11
2026-01-23 23:00,Sul,SU-01,103.72,114.53,2,300.12
2026-01-23 23:00,Sul,SU-02,76.58,93.57,3,265.42
2026-01-24 00:00,Centro-Oeste,CE-01,66.21,86.58,2,231.83
2026-01-24 00:00,Centro-Oeste,CE-02,83.15,118.01,2,212.38
2026-01-24 00:00,Nordeste,NO-01,73.62,105.3,1,196.85
2026-01-24 00:00,Nordeste,NO-02,74.93,104.26,3,211.28
2026-01-24 00:00,Norte,NO-01,81.48,120.94,5,187.33
2026-01-24 00:00,Norte,NO-02,58.08,87.07,1,187.04
2026-01-24 00:00,Sudeste,SU-01,69.53,88.55,5,254.07
2026-01-24 00:00,Sudeste,SU-02,79.18,102.01,2,238.05
2026-01-24 00:00,Sul,SU-01,89.35,119.25,2,220.89
2026-01-24 00:00,Sul,SU-02,73.06,87.95,3,260.9
2026-01-24 01:00,Centro-Oeste,CE-01,65.0,88.29,2,215.63
2026-01-24 01:00,Centro-Oeste,CE-02,78.26,117.75,2,178.19
2026-01-24 01:00,Nordeste,NO-01,71.64,106.05,1,183.21
2026-01-24 01:00,Nordeste,NO-02,71.73,109.91,3,174.27
2026-01-24 01:00,Norte,NO-01,79.04,115.77,5,190.46
2026-01-24 01:00,Norte,NO-02,54.69,90.83,1,143.87
2026-01-24 01:00,Sudeste,SU-01,63.78,86.77,5,218.73
2026-01-24 01:00,Sudeste,SU-02,75.89,100.01,2,235.45
2026-01-24 01:00,Sul,SU-01,83.05,116.4,2,204.17
2026-01-24 01:00,Sul,SU-02,69.64,91.54,3,231.19
2026-01-24 02:00,Centro-Oeste,CE-01,57.17,87.58,2,169.49
2026-01-24 02:00,Centro-Oeste,CE-02,75.51,116.95,2,174.0
2026-01-24 02:00,Nordeste,NO-01,73.3,107.42,1,179.66
2026-01-24 02:00,Nordeste,NO-02,65.36,112.27,3,145.49
2026-01-24 02:00,Norte,NO-01,77.94,123.68,5,168.08
2026-01-24 02:00,Norte,NO-02,55.62,85.71,1,181.01
2026-01-24 02:00,Sudeste,SU-01,61.14,87.72,5,187.96
2026-01-24 02:00,Sudeste,SU-02,69.36,100.14,2,206.24
2026-01-24 02:00,Sul,SU-01,85.27,116.52,2,217.14
2026-01-24 02:00,Sul,SU-02,69.2,93.98,3,219.11
2026-01-24 03:00,Centro-Oeste,CE-01,57.13,90.92,2,158.62
2026-01-24 03:00,Centro-Oeste,CE-02,69.61,123.12,2,152.25
2026-01-24 03:00,Nordeste,NO-01,66.59,107.03,1,165.34
2026-01-24 03:00,Nordeste,NO-02,64.76,111.38,3,158.83
2026-01-24 03:00,Norte,NO-01,71.37,121.63,5,150.06
2026-01-24 03:00,Norte,NO-02,51.42,87.91,1,146.06
2026-01-24 03:00,Sudeste,SU-01,57.0,91.8,5,159.71
2026-01-24 03:00,Sudeste,SU-02,66.42,103.87,2,180.5
2026-01-24 03:00,Sul,SU-01,79.22,119.61,2,173.59
2026-01-24 03:00,Sul,SU-02,60.82,93.25,3,182.14
2026-01-24 04:00,Centro-Oeste,CE-01,55.01,89.95,2,165.07
2026-01-24 04:00,Centro-Oeste,CE-02,66.89,124.25,2,145.97
2026-01-24 04:00,Nordeste,NO-01,65.22,110.02,1,149.76
2026-01-24 04:00,Nordeste,NO-02,59.48,109.31,3,139.94
2026-01-24 04:00,Norte,NO-01,68.72,117.39,5,150.98
2026-01-24 04:00,Norte,NO-02,47.49,87.28,1,152.01
2026-01-24 04:00,Sudeste,SU-01,57.29,89.64,5,159.81
2026-01-24 04:00,Sudeste,SU-02,63.87,105.51,2,139.05
2026-01-24 04:00,Sul,SU-01,78.04,124.04,2,164.89
2026-01-24 04:00,Sul,SU-02,62.99,91.9,3,195.22
2026-01-24 05:00,Centro-Oeste,CE-01,52.32,95.24,2,152.13
2026-01-24 05:00,Centro-Oeste,CE-02,66.15,123.04,2,166.14
2026-01-24 05:00,Nordeste,NO-01,66.17,110.99,1,158.39
2026-01-24 05:00,Nordeste,NO-02,58.73,113.32,3,141.35
2026-01-24 05:00,Norte,NO-01,67.85,121.92,5,148.3
2026-01-24 05:00,Norte,NO-02,49.26,92.97,1,144.81
